Question ID,Model,Model Load Time (s),Prefill Time (ms),Decode Time (ms),Total Compute Time (ms),Latency (s),Input Tokens,Output Tokens,Total Tokens,Correct,Model Response,Ground Truth,Question,Avg GPU+CPU Power (W),Max GPU+CPU Power (W),Avg Board Power (W),Max GPU Temp (C),Total Energy (J),Energy per Input Token (J),Energy per Output Token (J),Energy per Total Token (J),RAM Used (MB),RAM Free (MB),Swap Used (MB),KV Active Tokens,KV Active Ratio,Prompt Cache Entries,Prompt Cache Size (MB),Prompt Cache Limit (MB)
873,Qwen2.5-VL-3B,,118.83,72.89,191.71,0.207,129,2,131,1,No,no,Is the number of roads equal to the number of large water areas?,3.61,3.88,9.63,56.1,1.92,0.0149,0.9594,0.0146,5581,2026,529,130,0.0040,0,0.000,0
874,Qwen2.5-VL-3B,,117.16,72.95,190.11,0.205,123,2,125,1,No,no,Are there more water areas than buildings?,3.60,3.88,9.62,56.1,1.91,0.0156,0.9575,0.0153,5581,2026,529,124,0.0038,0,0.000,0
875,Qwen2.5-VL-3B,,116.85,72.93,189.78,0.204,124,2,126,0,Yes,no,Are there less residential buildings than grass areas?,3.59,3.88,9.58,56.1,1.91,0.0154,0.9535,0.0151,5581,2026,529,125,0.0038,0,0.000,0
876,Qwen2.5-VL-3B,,116.89,73.00,189.89,0.205,122,2,124,1,Yes,yes,Is a large commercial building present?,3.56,3.80,9.55,56.1,1.90,0.0156,0.9515,0.0153,5581,2026,529,123,0.0038,0,0.000,0
877,Qwen2.5-VL-3B,,117.12,72.94,190.06,0.205,123,2,125,0,1,0,What is the number of circular forests?,3.55,3.84,9.56,56.1,1.91,0.0155,0.9525,0.0152,5581,2026,529,124,0.0038,0,0.000,0
878,Qwen2.5-VL-3B,,118.82,72.86,191.68,0.205,129,2,131,0,No,yes,Is there a water area at the top of a  residential building?,3.56,3.88,9.56,56.2,1.91,0.0148,0.9535,0.0146,5581,2026,529,130,0.0040,0,0.000,0
879,Qwen2.5-VL-3B,,117.24,212.51,329.74,0.345,123,4,127,0,100,77,What is the amount of medium buildings?,3.74,4.23,9.82,56.3,2.94,0.0239,0.7343,0.0231,5581,2026,529,128,0.0039,0,0.000,0
880,Qwen2.5-VL-3B,,106.72,72.93,179.64,0.194,121,2,123,0,Yes,no,Is a rectangular road present?,3.97,3.99,10.24,56.0,1.03,0.0085,0.5127,0.0083,5581,2026,529,122,0.0037,0,0.000,0
881,Qwen2.5-VL-3B,,118.00,72.98,190.98,0.206,126,2,128,1,Yes,yes,Are there less forests than commercial buildings in the image?,4.24,4.38,10.74,56.3,2.14,0.0170,1.0710,0.0167,5581,2026,529,127,0.0039,0,0.000,0
882,Qwen2.5-VL-3B,,172.23,72.96,245.19,0.260,122,2,124,1,Yes,yes,Is a place of worship present?,3.60,3.76,9.68,56.1,1.92,0.0157,0.9604,0.0155,5581,2026,529,123,0.0038,0,0.000,0
883,Qwen2.5-VL-3B,,133.48,72.90,206.38,0.221,132,2,134,1,No,no,Is the number of grass areas equal to the number of residential buildings in the image?,3.70,3.80,9.89,56.1,1.98,0.0150,0.9893,0.0148,5581,2026,529,133,0.0041,0,0.000,0
884,Qwen2.5-VL-3B,,117.43,72.87,190.30,0.205,128,2,130,1,No,no,Is the number of water areas equal to the number of buildings?,3.80,4.07,10.08,56.2,2.00,0.0156,0.9992,0.0154,5581,2026,529,129,0.0039,0,0.000,0
885,Qwen2.5-VL-3B,,117.41,212.72,330.13,0.345,124,4,128,0,100,52,What is the amount of small grass areas?,3.74,3.99,9.98,56.3,2.96,0.0238,0.7390,0.0231,5581,2026,529,129,0.0039,0,0.000,0
886,Qwen2.5-VL-3B,,117.11,72.85,189.95,0.205,123,2,125,1,Yes,yes,Are there less water areas than buildings?,4.06,4.30,10.54,56.3,2.09,0.0170,1.0464,0.0167,5581,2026,529,124,0.0038,0,0.000,0
887,Qwen2.5-VL-3B,,116.79,72.85,189.63,0.204,122,2,124,1,Yes,yes,Is a large residential area present?,3.78,4.11,10.05,56.3,1.99,0.0163,0.9938,0.0160,5581,2026,529,123,0.0038,0,0.000,0
888,Qwen2.5-VL-3B,,117.14,72.82,189.96,0.205,125,2,127,1,Yes,yes,Is a rectangular farmland present in the image?,3.66,3.96,9.71,56.2,1.92,0.0154,0.9594,0.0151,5581,2026,529,126,0.0038,0,0.000,0
889,Qwen2.5-VL-3B,,117.32,280.67,397.99,0.413,124,5,129,0,1000,3043,What is the amount of small residential buildings?,3.83,4.34,9.92,56.4,3.93,0.0317,0.7853,0.0304,5581,2026,529,131,0.0040,0,0.000,0
890,Qwen2.5-VL-3B,,116.86,72.76,189.62,0.204,122,2,124,0,1,48,How many rectangular forests are there?,4.04,4.38,10.29,56.1,2.04,0.0167,1.0182,0.0164,5581,2026,529,123,0.0038,0,0.000,0
891,Qwen2.5-VL-3B,,133.05,72.80,205.85,0.220,130,2,132,1,No,no,Is the number of circular water areas equal to the number of commercial buildings?,3.76,4.03,9.89,55.9,1.96,0.0151,0.9789,0.0148,5581,2026,529,131,0.0040,0,0.000,0
892,Qwen2.5-VL-3B,,106.63,72.81,179.44,0.194,122,2,124,1,Yes,yes,Is there a large grass area?,3.72,3.96,9.86,55.8,0.99,0.0081,0.4936,0.0080,5581,2026,529,123,0.0038,0,0.000,0
893,Qwen2.5-VL-3B,,117.30,72.74,190.04,0.205,124,2,126,1,No,no,Are there less small buildings than water areas?,3.86,4.03,10.06,56.2,2.01,0.0162,1.0052,0.0160,5581,2026,529,125,0.0038,0,0.000,0
894,Qwen2.5-VL-3B,,116.75,72.79,189.54,0.204,122,2,124,0,No,yes,Is a large water area present?,3.77,4.03,9.97,56.3,1.97,0.0162,0.9872,0.0159,5581,2026,529,123,0.0038,0,0.000,0
895,Qwen2.5-VL-3B,,117.36,72.80,190.16,0.205,124,2,126,1,No,no,Are there more large forests than commercial buildings?,3.64,3.84,9.75,56.2,1.93,0.0156,0.9645,0.0153,5581,2026,529,125,0.0038,0,0.000,0
896,Qwen2.5-VL-3B,,118.21,72.83,191.04,0.206,127,2,129,1,0,0,What is the amount of circular commercial buildings in the image?,3.56,3.76,9.67,56.3,1.91,0.0151,0.9565,0.0148,5581,2026,529,128,0.0039,0,0.000,0
897,Qwen2.5-VL-3B,,105.70,144.42,250.12,0.265,123,3,126,0,10,7,What is the amount of residential areas?,3.53,3.72,9.54,56.2,1.89,0.0153,0.6291,0.0150,5581,2026,529,126,0.0038,0,0.000,0
898,Qwen2.5-VL-3B,,133.64,72.80,206.44,0.221,131,2,133,1,No,no,Is the number of commercial buildings equal to the number of roads in the image?,3.93,3.99,10.21,56.4,2.03,0.0155,1.0167,0.0153,5581,2026,529,132,0.0040,0,0.000,0
899,Qwen2.5-VL-3B,,106.66,72.83,179.49,0.195,122,2,124,1,Yes,yes,Is a medium residential building present?,3.86,4.07,10.16,55.9,1.02,0.0083,0.5085,0.0082,5581,2026,529,123,0.0038,0,0.000,0
900,Qwen2.5-VL-3B,,592.97,144.60,737.56,0.760,124,3,127,1,Rural,rural,Is it a rural or an urban area,4.37,4.78,10.93,56.4,7.67,0.0618,2.5558,0.0604,5581,2026,529,127,0.0039,0,0.000,0
901,Qwen2.5-VL-3B,,106.32,72.80,179.13,0.194,121,2,123,0,No,yes,Is a residential building present?,4.66,4.82,11.39,56.2,1.14,0.0094,0.5702,0.0093,5581,2026,529,122,0.0037,0,0.000,0
902,Qwen2.5-VL-3B,,117.08,144.45,261.53,0.276,123,3,126,0,50,172,What is the amount of grass areas?,4.55,4.62,11.25,56.4,2.25,0.0183,0.7484,0.0178,5581,2026,529,126,0.0038,0,0.000,0
903,Qwen2.5-VL-3B,,118.52,72.80,191.32,0.205,128,2,130,1,Yes,yes,Is a building at the bottom of a  grass area present?,4.55,4.74,11.25,56.4,2.24,0.0175,1.1195,0.0172,5581,2026,529,129,0.0039,0,0.000,0
904,Qwen2.5-VL-3B,,106.04,72.87,178.91,0.193,121,2,123,1,Yes,yes,Is a water area present?,3.99,4.11,10.31,55.9,1.03,0.0085,0.5161,0.0084,5581,2026,529,122,0.0037,0,0.000,0
905,Qwen2.5-VL-3B,,106.66,72.86,179.52,0.193,121,2,123,0,1,147,How many roads are there?,4.11,4.15,10.44,56.2,1.05,0.0086,0.5226,0.0085,5581,2026,529,122,0.0037,0,0.000,0
906,Qwen2.5-VL-3B,,106.60,72.85,179.44,0.193,121,2,123,0,No,yes,Is there a commercial building?,4.25,4.31,10.74,56.5,1.07,0.0089,0.5375,0.0087,5581,2026,529,122,0.0037,0,0.000,0
907,Qwen2.5-VL-3B,,117.08,72.87,189.95,0.204,123,2,125,1,0,0,How many circular residential buildings are there?,4.33,4.42,10.89,56.8,2.17,0.0177,1.0868,0.0174,5581,2026,529,124,0.0038,0,0.000,0
908,Qwen2.5-VL-3B,,117.15,72.88,190.03,0.204,123,2,125,0,0,1,What is the amount of circular forests?,3.97,4.07,10.28,56.6,2.04,0.0166,1.0216,0.0163,5581,2026,529,124,0.0038,0,0.000,0
909,Qwen2.5-VL-3B,,117.14,72.89,190.03,0.204,123,2,125,1,Yes,yes,Is a road present in the image?,3.73,3.88,9.92,56.2,1.97,0.0160,0.9853,0.0158,5581,2026,529,124,0.0038,0,0.000,0
910,Qwen2.5-VL-3B,,106.65,72.75,179.41,0.193,122,2,124,1,Yes,yes,Is there a small commercial building?,3.52,3.60,9.62,55.9,0.96,0.0079,0.4817,0.0078,5581,2026,529,123,0.0038,0,0.000,0
911,Qwen2.5-VL-3B,,116.73,72.76,189.49,0.203,122,2,124,0,0,263,What is the amount of buildings?,3.88,4.07,10.15,56.3,2.03,0.0166,1.0127,0.0163,5581,2026,529,123,0.0038,0,0.000,0
912,Qwen2.5-VL-3B,,116.72,72.80,189.51,0.204,122,2,124,1,No,no,Is there a circular commercial building?,3.77,3.92,9.89,56.2,1.97,0.0161,0.9833,0.0159,5581,2026,529,123,0.0038,0,0.000,0
913,Qwen2.5-VL-3B,,117.09,72.87,189.95,0.204,123,2,125,0,0,5,What is the amount of commercial buildings?,3.68,3.84,9.67,56.2,1.92,0.0156,0.9615,0.0154,5581,2026,529,124,0.0038,0,0.000,0
914,Qwen2.5-VL-3B,,106.33,72.82,179.15,0.193,120,2,122,0,No,yes,Is a building present?,3.52,3.60,9.40,55.8,0.94,0.0078,0.4708,0.0077,5582,2025,529,121,0.0037,0,0.000,0
915,Qwen2.5-VL-3B,,117.32,72.78,190.10,0.204,124,2,126,0,Yes,no,Are there more residential areas than residential buildings?,3.88,4.07,10.10,56.5,2.02,0.0163,1.0091,0.0160,5582,2025,529,125,0.0038,0,0.000,0
916,Qwen2.5-VL-3B,,106.63,72.85,179.48,0.193,121,2,123,1,Yes,yes,Is a grass area present?,3.68,3.80,9.78,55.9,0.98,0.0081,0.4897,0.0080,5582,2025,529,122,0.0037,0,0.000,0
917,Qwen2.5-VL-3B,,117.38,212.64,330.02,0.344,124,4,128,0,100,71,What is the amount of farmlands?,4.09,4.42,10.39,56.9,3.11,0.0250,0.7765,0.0243,5581,2026,529,129,0.0039,0,0.000,0
918,Qwen2.5-VL-3B,,106.71,72.78,179.49,0.194,121,2,123,0,Yes,no,Is a square road present?,4.27,4.42,10.72,56.2,1.07,0.0089,0.5365,0.0087,5581,2026,529,122,0.0037,0,0.000,0
919,Qwen2.5-VL-3B,,105.74,72.78,178.52,0.193,121,2,123,1,No,no,Is a square building present?,4.28,4.34,10.70,56.7,1.07,0.0089,0.5355,0.0087,5581,2026,529,122,0.0037,0,0.000,0
920,Qwen2.5-VL-3B,,118.71,72.80,191.51,0.206,130,2,132,1,Yes,yes,Is there a residential building at the bottom of a  circular water area?,4.36,4.42,10.93,56.6,2.18,0.0168,1.0908,0.0165,5581,2026,529,131,0.0040,0,0.000,0
921,Qwen2.5-VL-3B,,117.08,72.90,189.97,0.204,123,2,125,0,Yes,no,Are there less buildings than grass areas?,3.97,4.07,10.32,56.5,2.05,0.0167,1.0256,0.0164,5581,2026,529,124,0.0038,0,0.000,0
922,Qwen2.5-VL-3B,,116.86,144.45,261.32,0.275,122,3,125,0,10,174,What is the number of forests?,3.73,3.88,9.92,56.2,1.97,0.0162,0.6575,0.0158,5581,2026,529,125,0.0038,0,0.000,0
923,Qwen2.5-VL-3B,,116.95,72.92,189.87,0.204,122,2,124,0,0,251,How many residential buildings are there?,4.12,4.22,10.50,56.5,2.09,0.0171,1.0451,0.0169,5581,2026,529,123,0.0038,0,0.000,0
924,Qwen2.5-VL-3B,,117.15,72.92,190.06,0.204,123,2,125,0,1,0,What is the number of rectangular roads?,3.82,3.96,9.99,56.2,1.98,0.0161,0.9922,0.0159,5581,2026,529,124,0.0038,0,0.000,0
925,Qwen2.5-VL-3B,,106.38,72.91,179.28,0.193,120,2,122,1,Yes,yes,Is a forest present?,3.56,3.64,9.64,55.9,0.97,0.0080,0.4827,0.0079,5581,2026,529,121,0.0037,0,0.000,0
926,Qwen2.5-VL-3B,,117.37,72.86,190.23,0.204,124,2,126,0,Yes,no,Are there more grass areas than residential buildings?,3.94,4.11,10.17,56.5,2.03,0.0164,1.0147,0.0161,5581,2026,529,125,0.0038,0,0.000,0
927,Qwen2.5-VL-3B,,133.10,72.97,206.06,0.220,132,2,134,1,Yes,yes,Are there less water areas at the bottom of a  large building than grass areas?,3.78,3.88,9.91,56.3,1.97,0.0149,0.9854,0.0147,5581,2026,529,133,0.0041,0,0.000,0
928,Qwen2.5-VL-3B,,116.80,72.95,189.75,0.203,122,2,124,0,2,26,How many water areas are there?,3.77,3.96,9.89,56.4,1.97,0.0161,0.9843,0.0159,5581,2026,529,123,0.0038,0,0.000,0
929,Qwen2.5-VL-3B,,118.17,72.92,191.09,0.205,127,2,129,1,No,no,Is the number of roads equal to the number of buildings?,3.68,3.88,9.67,56.4,1.92,0.0152,0.9624,0.0149,5582,2025,529,128,0.0039,0,0.000,0
930,Qwen2.5-VL-3B,,117.14,72.93,190.08,0.204,123,2,125,1,Yes,yes,Are there less roads than grass areas?,3.61,3.80,9.58,56.2,1.91,0.0155,0.9525,0.0152,5582,2025,529,124,0.0038,0,0.000,0
931,Qwen2.5-VL-3B,,118.29,72.91,191.19,0.205,127,2,129,1,No,no,Is the number of roads equal to the number of forests?,3.57,3.80,9.52,56.3,1.90,0.0149,0.9475,0.0147,5582,2025,529,128,0.0039,0,0.000,0
932,Qwen2.5-VL-3B,,117.39,72.85,190.25,0.204,124,2,126,1,Yes,yes,Are there less small commercial buildings than forests?,3.57,3.80,9.52,56.3,1.90,0.0153,0.9476,0.0150,5582,2025,529,125,0.0038,0,0.000,0
933,Qwen2.5-VL-3B,,116.82,72.91,189.73,0.204,122,2,124,0,2,147,How many small roads are there?,3.56,3.76,9.56,56.6,1.90,0.0156,0.9515,0.0153,5582,2025,529,123,0.0038,0,0.000,0
934,Qwen2.5-VL-3B,,117.11,72.87,189.99,0.204,123,2,125,0,No,yes,Are there more residential buildings than roads?,3.53,3.76,9.51,56.5,1.89,0.0154,0.9466,0.0151,5582,2025,529,124,0.0038,0,0.000,0
935,Qwen2.5-VL-3B,,116.83,72.99,189.82,0.204,124,2,126,1,Yes,yes,Are there less commercial buildings than small roads?,3.52,3.76,9.52,56.5,1.90,0.0153,0.9476,0.0150,5582,2025,529,125,0.0038,0,0.000,0
936,Qwen2.5-VL-3B,,106.65,72.94,179.59,0.193,121,2,123,1,Yes,yes,Is there a farmland?,3.40,3.40,9.34,55.8,0.94,0.0077,0.4678,0.0076,5582,2025,529,122,0.0037,0,0.000,0
937,Qwen2.5-VL-3B,,105.80,72.86,178.66,0.193,121,2,123,1,No,no,Is there a circular road?,3.76,3.76,10.02,56.5,1.00,0.0083,0.5017,0.0082,5582,2025,529,122,0.0037,0,0.000,0
938,Qwen2.5-VL-3B,,117.02,72.78,189.80,0.204,123,2,125,0,Yes,no,Are there less residential buildings than roads?,4.07,4.18,10.56,56.4,2.11,0.0171,1.0534,0.0169,5582,2025,529,124,0.0038,0,0.000,0
939,Qwen2.5-VL-3B,,106.68,72.77,179.44,0.193,123,2,125,0,Yes,no,Are there more water areas than roads?,3.72,3.80,9.98,56.1,1.00,0.0081,0.4996,0.0080,5582,2025,529,124,0.0038,0,0.000,0
940,Qwen2.5-VL-3B,,116.72,72.83,189.54,0.204,124,2,126,1,Yes,yes,Are there less commercial buildings than grass areas?,4.06,4.23,10.37,56.3,2.07,0.0167,1.0351,0.0164,5582,2025,529,125,0.0038,0,0.000,0
941,Qwen2.5-VL-3B,,118.51,72.83,191.33,0.205,128,2,130,0,No,yes,Is a commercial building at the top of a  road present?,3.84,3.99,9.97,56.1,1.98,0.0155,0.9922,0.0153,5582,2025,529,129,0.0039,0,0.000,0
942,Qwen2.5-VL-3B,,117.32,72.77,190.09,0.204,124,2,126,0,1,14,What is the amount of small water areas?,3.68,3.88,9.73,56.1,1.94,0.0156,0.9684,0.0154,5582,2025,529,125,0.0038,0,0.000,0
943,Qwen2.5-VL-3B,,116.79,72.93,189.72,0.204,122,2,124,1,Yes,yes,Is there a large water area?,3.62,3.84,9.63,56.2,1.91,0.0157,0.9574,0.0154,5582,2025,529,123,0.0038,0,0.000,0
944,Qwen2.5-VL-3B,,117.14,72.91,190.05,0.204,123,2,125,1,No,no,Are there more circular buildings than roads?,3.60,3.80,9.58,56.1,1.91,0.0155,0.9525,0.0152,5582,2025,529,124,0.0038,0,0.000,0
945,Qwen2.5-VL-3B,,118.83,72.98,191.80,0.206,129,2,131,1,No,no,Is the number of water areas equal to the number of grass areas?,3.57,3.80,9.58,56.1,1.91,0.0148,0.9535,0.0146,5582,2025,529,130,0.0040,0,0.000,0
946,Qwen2.5-VL-3B,,117.43,72.94,190.37,0.204,124,2,126,1,0,0,What is the number of large commercial buildings?,3.57,3.80,9.51,56.1,1.89,0.0153,0.9466,0.0150,5582,2025,529,125,0.0038,0,0.000,0
947,Qwen2.5-VL-3B,,117.42,72.96,190.38,0.205,124,2,126,1,Yes,yes,Are there less commercial buildings than water areas?,3.59,3.84,9.50,56.6,1.89,0.0152,0.9452,0.0150,5582,2025,529,125,0.0038,0,0.000,0
948,Qwen2.5-VL-3B,,116.80,72.91,189.70,0.203,122,2,124,1,Yes,yes,Is there a small water area?,3.57,3.80,9.50,56.2,1.89,0.0155,0.9446,0.0152,5582,2025,529,123,0.0038,0,0.000,0
949,Qwen2.5-VL-3B,,117.23,72.89,190.13,0.204,123,2,125,1,Yes,yes,Are there less commercial buildings than roads?,3.55,3.76,9.55,56.3,1.90,0.0155,0.9505,0.0152,5582,2025,529,124,0.0038,0,0.000,0
950,Qwen2.5-VL-3B,,117.16,72.97,190.13,0.204,126,2,128,1,No,no,Are there less roads than water areas in the image?,3.52,3.76,9.59,56.2,1.91,0.0152,0.9545,0.0149,5582,2025,529,127,0.0039,0,0.000,0
951,Qwen2.5-VL-3B,,116.85,72.92,189.77,0.204,122,2,124,1,Yes,yes,Is a rectangular grass area present?,3.51,3.76,9.55,56.1,1.90,0.0156,0.9505,0.0153,5582,2025,529,123,0.0038,0,0.000,0
952,Qwen2.5-VL-3B,,133.16,72.94,206.10,0.220,130,2,132,0,0,4,What is the amount of nature reserves at the top of a  building?,3.52,3.76,9.46,56.2,1.89,0.0145,0.9426,0.0143,5582,2025,529,131,0.0040,0,0.000,0
953,Qwen2.5-VL-3B,,117.14,72.93,190.07,0.204,123,2,125,1,No,no,Are there more commercial buildings than forests?,3.68,3.96,9.67,56.2,1.93,0.0157,0.9634,0.0154,5582,2025,529,124,0.0038,0,0.000,0
954,Qwen2.5-VL-3B,,117.45,73.00,190.45,0.204,124,2,126,0,0,150,What is the number of rectangular residential buildings?,3.63,3.92,9.59,56.2,1.91,0.0154,0.9565,0.0152,5582,2025,529,125,0.0038,0,0.000,0
955,Qwen2.5-VL-3B,,118.80,72.92,191.72,0.206,129,2,131,1,No,no,Is the number of commercial buildings equal to the number of circular roads?,3.60,3.84,9.56,56.3,1.91,0.0148,0.9525,0.0145,5582,2025,529,130,0.0040,0,0.000,0
956,Qwen2.5-VL-3B,,117.67,72.91,190.58,0.205,125,2,127,0,Yes,no,Are there less residential buildings than farmlands?,3.56,3.84,9.63,56.3,1.92,0.0154,0.9594,0.0151,5582,2025,529,126,0.0038,0,0.000,0
957,Qwen2.5-VL-3B,,117.12,72.87,190.00,0.205,123,2,125,0,0,3,How many medium commercial buildings are there?,3.55,3.84,9.63,56.3,1.92,0.0156,0.9595,0.0154,5582,2025,529,124,0.0038,0,0.000,0
958,Qwen2.5-VL-3B,,117.17,72.89,190.06,0.204,123,2,125,0,0,242,What is the amount of small buildings?,3.55,3.80,9.62,56.3,1.92,0.0156,0.9585,0.0153,5582,2025,529,124,0.0038,0,0.000,0
959,Qwen2.5-VL-3B,,106.72,72.83,179.56,0.194,121,2,123,1,Yes,yes,Is there a heath?,3.38,3.44,9.36,56.1,0.94,0.0077,0.4688,0.0076,5582,2025,529,122,0.0037,0,0.000,0
960,Qwen2.5-VL-3B,,118.51,72.72,191.23,0.205,128,2,130,0,1,263,How many buildings on the left of a  road are there?,3.89,4.07,10.26,56.2,2.05,0.0160,1.0230,0.0157,5582,2025,529,129,0.0039,0,0.000,0
961,Qwen2.5-VL-3B,,117.98,72.79,190.78,0.205,126,2,128,0,No,yes,Are there less grass areas than buildings in the image?,3.72,3.99,9.89,56.1,1.97,0.0157,0.9863,0.0154,5582,2025,529,127,0.0039,0,0.000,0
962,Qwen2.5-VL-3B,,118.20,72.87,191.08,0.205,127,2,129,1,No,no,Is the number of forests equal to the number of roads?,3.65,3.92,9.68,56.1,1.93,0.0152,0.9654,0.0150,5582,2025,529,128,0.0039,0,0.000,0
963,Qwen2.5-VL-3B,,117.20,72.93,190.13,0.204,123,2,125,1,Yes,yes,Are there less roads than residential buildings?,3.61,3.88,9.60,56.2,1.91,0.0156,0.9565,0.0153,5582,2025,529,124,0.0038,0,0.000,0
964,Qwen2.5-VL-3B,,118.24,72.83,191.07,0.205,127,2,129,0,0,2,What is the number of large residential buildings in the image?,3.57,3.88,9.63,56.2,1.92,0.0151,0.9595,0.0149,5582,2025,529,128,0.0039,0,0.000,0
965,Qwen2.5-VL-3B,,105.85,72.78,178.63,0.193,123,2,125,0,0,16,What is the number of medium buildings?,3.43,3.49,9.38,55.8,0.94,0.0076,0.4698,0.0075,5582,2025,529,124,0.0038,0,0.000,0
966,Qwen2.5-VL-3B,,116.77,72.92,189.69,0.204,122,2,124,1,Yes,yes,Is a medium water area present?,3.94,4.11,10.29,56.3,2.05,0.0168,1.0250,0.0165,5582,2025,529,123,0.0038,0,0.000,0
967,Qwen2.5-VL-3B,,117.07,72.87,189.94,0.204,123,2,125,0,Yes,no,Are there less buildings than water areas?,3.73,3.96,9.93,56.3,1.98,0.0161,0.9903,0.0158,5582,2025,529,124,0.0038,0,0.000,0
968,Qwen2.5-VL-3B,,133.10,72.85,205.95,0.220,130,2,132,0,0,152,What is the number of forests at the top of a  large building?,3.61,3.84,9.69,56.2,1.93,0.0149,0.9664,0.0146,5582,2025,529,131,0.0040,0,0.000,0
969,Qwen2.5-VL-3B,,106.11,72.90,179.01,0.193,124,2,126,0,0,2,What is the number of small commercial buildings?,3.54,3.60,9.60,56.1,0.96,0.0078,0.4807,0.0076,5582,2025,529,125,0.0038,0,0.000,0
970,Qwen2.5-VL-3B,,117.11,72.84,189.95,0.204,123,2,125,0,No,yes,Are there more residential buildings than forests?,3.98,4.19,10.38,56.6,2.07,0.0168,1.0345,0.0166,5582,2025,529,124,0.0038,0,0.000,0
971,Qwen2.5-VL-3B,,116.83,72.87,189.69,0.204,122,2,124,1,No,no,Is there a large commercial building?,3.78,4.07,9.91,56.2,1.98,0.0162,0.9889,0.0159,5582,2025,529,123,0.0038,0,0.000,0
972,Qwen2.5-VL-3B,,134.44,72.88,207.31,0.222,135,2,137,1,No,no,Is the number of water areas at the top of a  forest equal to the number of roads?,3.56,3.60,9.47,55.9,1.90,0.0141,0.9495,0.0139,5582,2025,529,136,0.0042,0,0.000,0
973,Qwen2.5-VL-3B,,117.94,72.88,190.82,0.205,132,2,134,1,No,no,Is the number of water areas equal to the number of commercial buildings in the image?,3.57,3.68,9.52,55.9,1.90,0.0144,0.9515,0.0142,5582,2025,529,133,0.0041,0,0.000,0
974,Qwen2.5-VL-3B,,133.03,72.89,205.92,0.220,130,2,132,0,0,5,What is the amount of commercial buildings at the top of a  road?,3.45,3.56,9.40,55.9,1.88,0.0145,0.9396,0.0142,5582,2025,529,131,0.0040,0,0.000,0
975,Qwen2.5-VL-3B,,118.23,72.88,191.11,0.205,127,2,129,1,No,no,Is the number of buildings equal to the number of roads?,3.66,3.92,9.80,56.2,1.94,0.0153,0.9714,0.0151,5582,2025,529,128,0.0039,0,0.000,0
976,Qwen2.5-VL-3B,,117.43,72.80,190.23,0.204,128,2,130,1,No,no,Is the number of roads equal to the number of water areas?,3.64,3.96,9.65,56.1,1.91,0.0149,0.9555,0.0147,5582,2025,529,129,0.0039,0,0.000,0
977,Qwen2.5-VL-3B,,117.43,72.99,190.42,0.204,124,2,126,0,Yes,no,Are there less buildings than small water areas?,3.57,3.88,9.54,56.1,1.89,0.0152,0.9436,0.0150,5582,2025,529,125,0.0038,0,0.000,0
978,Qwen2.5-VL-3B,,116.93,72.91,189.84,0.204,124,2,126,0,No,yes,Are there more residential buildings than water areas?,3.57,3.88,9.54,56.1,1.89,0.0152,0.9436,0.0150,5582,2025,529,125,0.0038,0,0.000,0
979,Qwen2.5-VL-3B,,116.80,72.88,189.69,0.204,122,2,124,1,0,0,How many square roads are there?,3.56,3.84,9.47,56.0,1.87,0.0154,0.9366,0.0151,5582,2025,529,123,0.0038,0,0.000,0
980,Qwen2.5-VL-3B,,117.45,72.87,190.32,0.204,124,2,126,1,No,no,Are there less water areas than commercial buildings?,3.52,3.80,9.48,56.0,1.88,0.0151,0.9377,0.0149,5582,2025,529,125,0.0038,0,0.000,0
981,Qwen2.5-VL-3B,,106.62,72.77,179.40,0.193,121,2,123,1,No,no,Is there a circular building?,3.48,3.76,9.50,55.8,0.95,0.0079,0.4758,0.0077,5582,2025,529,122,0.0037,0,0.000,0
982,Qwen2.5-VL-3B,,117.89,72.80,190.69,0.205,126,2,128,0,Yes,no,Are there less buildings than rectangular roads in the image?,3.66,3.84,9.81,56.1,1.97,0.0156,0.9833,0.0154,5582,2025,529,127,0.0039,0,0.000,0
983,Qwen2.5-VL-3B,,106.28,72.77,179.05,0.193,120,2,122,0,No,yes,Is a pitch present?,3.76,4.07,10.02,56.2,1.00,0.0084,0.5016,0.0082,5582,2025,529,121,0.0037,0,0.000,0
984,Qwen2.5-VL-3B,,118.23,72.87,191.10,0.204,127,2,129,0,0,3,What is the amount of large residential areas in the image?,3.81,3.96,10.09,56.0,2.02,0.0159,1.0111,0.0157,5582,2025,529,128,0.0039,0,0.000,0
985,Qwen2.5-VL-3B,,117.13,72.99,190.12,0.203,123,2,125,0,Yes,no,Are there less roads than commercial buildings?,3.79,4.15,10.01,56.1,1.98,0.0161,0.9908,0.0159,5582,2025,529,124,0.0038,0,0.000,0
986,Qwen2.5-VL-3B,,116.86,72.86,189.72,0.203,124,2,126,0,No,yes,Are there more buildings than farmlands?,3.64,3.96,9.73,56.1,1.93,0.0155,0.9635,0.0153,5582,2025,529,125,0.0038,0,0.000,0
987,Qwen2.5-VL-3B,,106.68,72.89,179.58,0.193,121,2,123,0,No,yes,Is there a large building?,3.62,3.92,9.58,55.9,0.96,0.0079,0.4797,0.0078,5582,2025,529,122,0.0037,0,0.000,0
988,Qwen2.5-VL-3B,,117.94,72.88,190.83,0.205,127,2,129,1,Yes,yes,Is a water area next to a  residential building present?,3.72,3.88,9.83,56.3,1.97,0.0155,0.9853,0.0153,5583,2024,529,128,0.0039,0,0.000,0
