question_id,model_name,model_load_time_s,prefill_ms,decode_ms,prefill_plus_decode_ms,latency_sec,input_tokens,output_tokens,total_tokens,correct,model_response,ground_truth,question_text,avg_gpu_cv_w,max_gpu_cv_w,avg_power_in_w,max_gpu_temp_c,energy_total_j,energy_per_input_token_j,energy_per_output_token_j,energy_per_total_token_j,ram_used_mb,ram_free_mb,swap_used_mb,kv_cache_usage_ratio,kv_cache_tokens,prompt_cache_mb
875,Qwen2.5-VL-3B,,699.18,72.14,771.32,0.785,124,2,126,0,Yes,no,Are there less residential buildings than grass areas?,5.18,5.52,12.07,59.7,8.44,0.0681,4.2201,0.0670,5548,2059,399,0.0000,0,0.00
876,Qwen2.5-VL-3B,,700.47,72.47,772.95,0.787,122,2,124,1,Yes,yes,Is a large commercial building present?,5.19,5.48,12.02,59.2,8.42,0.0690,4.2091,0.0679,5548,2059,399,0.0000,0,0.00
877,Qwen2.5-VL-3B,,699.61,72.11,771.72,0.786,123,2,125,0,1,0,What is the number of circular forests?,5.26,5.52,12.03,59.4,8.42,0.0685,4.2114,0.0674,5548,2059,399,0.0000,0,0.00
878,Qwen2.5-VL-3B,,711.84,72.14,783.99,0.798,129,2,131,0,No,yes,Is there a water area at the top of a  residential building?,5.27,5.52,12.04,59.5,8.43,0.0653,4.2131,0.0643,5548,2059,399,0.0000,0,0.00
879,Qwen2.5-VL-3B,,699.64,210.95,910.59,0.924,123,4,127,0,100,77,What is the amount of medium buildings?,5.33,5.56,12.15,59.6,10.93,0.0889,2.7333,0.0861,5548,2059,399,0.0000,0,0.00
880,Qwen2.5-VL-3B,,698.70,72.23,770.93,0.785,121,2,123,0,Yes,no,Is a rectangular road present?,5.01,5.52,11.81,59.6,8.23,0.0681,4.1175,0.0670,5548,2059,399,0.0000,0,0.00
881,Qwen2.5-VL-3B,,711.16,72.67,783.83,0.798,126,2,128,1,Yes,yes,Are there less forests than commercial buildings in the image?,5.22,5.44,12.02,59.5,8.41,0.0668,4.2075,0.0657,5548,2059,399,0.0000,0,0.00
882,Qwen2.5-VL-3B,,699.30,72.13,771.44,0.785,122,2,124,1,Yes,yes,Is a place of worship present?,5.29,5.52,12.13,59.4,8.50,0.0697,4.2521,0.0686,5548,2059,399,0.0000,0,0.00
883,Qwen2.5-VL-3B,,712.81,72.16,784.97,0.799,132,2,134,1,No,no,Is the number of grass areas equal to the number of residential buildings in the image?,5.27,5.56,12.07,59.5,8.45,0.0640,4.2256,0.0631,5548,2059,399,0.0000,0,0.00
884,Qwen2.5-VL-3B,,699.80,72.29,772.09,0.786,128,2,130,1,No,no,Is the number of water areas equal to the number of buildings?,5.32,5.52,12.15,59.6,8.51,0.0665,4.2549,0.0655,5548,2059,399,0.0000,0,0.00
885,Qwen2.5-VL-3B,,701.03,211.57,912.59,0.926,124,4,128,0,100,52,What is the amount of small grass areas?,5.28,5.52,12.13,59.5,10.92,0.0880,2.7294,0.0853,5548,2059,399,0.0000,0,0.00
886,Qwen2.5-VL-3B,,699.27,72.22,771.50,0.785,123,2,125,1,Yes,yes,Are there less water areas than buildings?,5.00,5.40,11.83,59.4,8.25,0.0671,4.1262,0.0660,5548,2059,399,0.0000,0,0.00
887,Qwen2.5-VL-3B,,699.64,72.36,772.00,0.786,122,2,124,1,Yes,yes,Is a large residential area present?,5.19,5.44,12.06,59.3,8.44,0.0692,4.2221,0.0681,5548,2059,399,0.0000,0,0.00
888,Qwen2.5-VL-3B,,699.69,72.23,771.92,0.786,125,2,127,1,Yes,yes,Is a rectangular farmland present in the image?,5.26,5.52,12.06,59.3,8.44,0.0676,4.2224,0.0665,5548,2059,399,0.0000,0,0.00
889,Qwen2.5-VL-3B,,700.94,278.15,979.09,0.993,124,5,129,0,1000,3043,What is the amount of small residential buildings?,5.30,5.52,12.14,59.6,10.92,0.0881,2.1843,0.0847,5548,2059,399,0.0000,0,0.00
890,Qwen2.5-VL-3B,,699.53,72.18,771.72,0.786,122,2,124,0,1,48,How many rectangular forests are there?,5.29,5.56,12.30,59.4,8.61,0.0706,4.3074,0.0695,5548,2059,399,0.0000,0,0.00
891,Qwen2.5-VL-3B,,712.63,72.16,784.79,0.799,130,2,132,1,No,no,Is the number of circular water areas equal to the number of commercial buildings?,5.28,5.56,12.05,59.5,8.44,0.0649,4.2187,0.0639,5548,2059,399,0.0000,0,0.00
892,Qwen2.5-VL-3B,,698.90,72.30,771.19,0.785,122,2,124,1,Yes,yes,Is there a large grass area?,5.31,5.52,12.17,59.6,8.52,0.0699,4.2620,0.0687,5548,2059,399,0.0000,0,0.00
893,Qwen2.5-VL-3B,,700.15,72.14,772.29,0.786,124,2,126,0,Yes,no,Are there less small buildings than water areas?,5.21,5.44,12.11,59.7,8.48,0.0684,4.2412,0.0673,5549,2058,399,0.0000,0,0.00
894,Qwen2.5-VL-3B,,699.70,72.14,771.84,0.785,122,2,124,0,No,yes,Is a large water area present?,5.24,5.52,12.08,59.5,8.46,0.0693,4.2291,0.0682,5549,2058,399,0.0000,0,0.00
895,Qwen2.5-VL-3B,,700.62,72.16,772.78,0.786,124,2,126,0,Yes,no,Are there more large forests than commercial buildings?,5.23,5.48,12.09,59.5,8.46,0.0683,4.2321,0.0672,5549,2058,399,0.0000,0,0.00
896,Qwen2.5-VL-3B,,712.66,143.78,856.43,0.870,127,3,130,0,10,0,What is the amount of circular commercial buildings in the image?,5.23,5.52,12.11,59.5,9.68,0.0762,3.2279,0.0745,5549,2058,399,0.0000,0,0.00
897,Qwen2.5-VL-3B,,698.82,211.59,910.41,0.924,123,4,127,0,100,7,What is the amount of residential areas?,5.20,5.44,12.08,59.4,10.86,0.0883,2.7146,0.0855,5549,2058,399,0.0000,0,0.00
898,Qwen2.5-VL-3B,,713.09,72.23,785.32,0.799,131,2,133,1,No,no,Is the number of commercial buildings equal to the number of roads in the image?,4.91,5.08,11.72,59.2,8.21,0.0627,4.1065,0.0618,5549,2058,399,0.0000,0,0.00
899,Qwen2.5-VL-3B,,698.70,72.10,770.80,0.785,122,2,124,1,Yes,yes,Is a medium residential building present?,5.26,5.40,12.11,59.3,8.49,0.0696,4.2450,0.0685,5549,2058,399,0.0000,0,0.00
900,Qwen2.5-VL-3B,,699.25,143.06,842.31,0.863,124,3,127,1,Rural,rural,Is it a rural or an urban area,5.25,5.52,12.07,59.3,9.64,0.0778,3.2148,0.0759,5549,2058,399,0.0000,0,0.00
901,Qwen2.5-VL-3B,,699.53,72.62,772.15,0.785,121,2,123,0,No,yes,Is a residential building present?,5.09,5.24,11.99,59.6,8.40,0.0694,4.1984,0.0683,5549,2058,399,0.0000,0,0.00
902,Qwen2.5-VL-3B,,700.62,278.93,979.55,0.993,123,5,128,0,1000,172,What is the amount of grass areas?,5.27,5.52,12.11,59.4,10.89,0.0886,2.1785,0.0851,5549,2058,399,0.0000,0,0.00
903,Qwen2.5-VL-3B,,712.26,72.17,784.43,0.798,128,2,130,1,Yes,yes,Is a building at the bottom of a  grass area present?,5.31,5.52,12.30,59.6,8.61,0.0673,4.3045,0.0662,5549,2058,399,0.0000,0,0.00
904,Qwen2.5-VL-3B,,699.05,72.27,771.33,0.784,121,2,123,1,Yes,yes,Is a water area present?,5.33,5.52,12.19,59.4,8.54,0.0706,4.2720,0.0695,5549,2058,399,0.0000,0,0.00
905,Qwen2.5-VL-3B,,699.42,278.44,977.85,0.991,121,5,126,0,1000,147,How many roads are there?,5.29,5.52,12.12,59.6,10.90,0.0901,2.1800,0.0865,5549,2058,399,0.0000,0,0.00
906,Qwen2.5-VL-3B,,698.91,72.18,771.10,0.784,121,2,123,1,Yes,yes,Is there a commercial building?,5.25,5.47,12.29,59.3,8.60,0.0711,4.3015,0.0699,5549,2058,399,0.0000,0,0.00
907,Qwen2.5-VL-3B,,699.98,72.19,772.17,0.786,123,2,125,0,1,0,How many circular residential buildings are there?,5.27,5.56,12.11,59.4,8.48,0.0689,4.2391,0.0678,5549,2058,399,0.0000,0,0.00
908,Qwen2.5-VL-3B,,699.78,143.71,843.49,0.857,123,3,126,0,10,1,What is the amount of circular forests?,5.29,5.52,12.12,59.3,9.69,0.0788,3.2307,0.0769,5549,2058,399,0.0000,0,0.00
909,Qwen2.5-VL-3B,,699.94,72.55,772.49,0.786,123,2,125,1,Yes,yes,Is a road present in the image?,5.06,5.24,11.94,59.2,8.36,0.0680,4.1817,0.0669,5549,2058,399,0.0000,0,0.00
910,Qwen2.5-VL-3B,,699.83,72.25,772.08,0.785,122,2,124,1,Yes,yes,Is there a small commercial building?,5.22,5.44,11.98,59.4,8.39,0.0688,4.1946,0.0677,5549,2058,399,0.0000,0,0.00
911,Qwen2.5-VL-3B,,699.96,210.74,910.69,0.924,122,4,126,0,100,263,What is the amount of buildings?,5.29,5.52,12.15,59.6,10.93,0.0896,2.7328,0.0868,5549,2058,399,0.0000,0,0.00
912,Qwen2.5-VL-3B,,699.35,72.11,771.46,0.785,122,2,124,0,Yes,no,Is there a circular commercial building?,4.90,5.20,11.64,59.4,8.16,0.0669,4.0789,0.0658,5549,2058,399,0.0000,0,0.00
913,Qwen2.5-VL-3B,,700.62,211.40,912.01,0.925,123,4,127,0,100,5,What is the amount of commercial buildings?,5.27,5.52,12.06,59.6,10.86,0.0883,2.7144,0.0855,5549,2058,399,0.0000,0,0.00
914,Qwen2.5-VL-3B,,699.19,72.12,771.31,0.784,120,2,122,1,Yes,yes,Is a building present?,4.94,5.16,11.73,59.4,8.21,0.0685,4.1074,0.0673,5543,2064,399,0.0000,0,0.00
915,Qwen2.5-VL-3B,,700.91,72.11,773.01,0.786,124,2,126,0,Yes,no,Are there more residential areas than residential buildings?,5.18,5.44,11.99,59.4,8.40,0.0677,4.1986,0.0666,5543,2064,399,0.0000,0,0.00
916,Qwen2.5-VL-3B,,699.29,72.23,771.52,0.784,121,2,123,1,Yes,yes,Is a grass area present?,5.27,5.52,12.06,59.3,8.44,0.0698,4.2223,0.0687,5544,2063,399,0.0000,0,0.00
917,Qwen2.5-VL-3B,,699.85,345.85,1045.69,1.059,124,6,130,0,10000,71,What is the amount of farmlands?,5.30,5.56,12.22,59.3,12.22,0.0985,2.0365,0.0940,5544,2063,399,0.0000,0,0.00
918,Qwen2.5-VL-3B,,698.89,72.29,771.18,0.784,121,2,123,0,Yes,no,Is a square road present?,5.17,5.55,12.11,59.2,8.46,0.0699,4.2302,0.0688,5544,2063,399,0.0000,0,0.00
919,Qwen2.5-VL-3B,,698.43,72.15,770.58,0.784,121,2,123,0,Yes,no,Is a square building present?,5.24,5.48,12.06,59.2,8.44,0.0698,4.2213,0.0686,5544,2063,399,0.0000,0,0.00
920,Qwen2.5-VL-3B,,712.37,72.55,784.91,0.798,130,2,132,1,Yes,yes,Is there a residential building at the bottom of a  circular water area?,5.19,5.32,12.10,59.3,8.48,0.0653,4.2421,0.0643,5544,2063,399,0.0000,0,0.00
921,Qwen2.5-VL-3B,,700.45,72.08,772.52,0.786,123,2,125,0,Yes,no,Are there less buildings than grass areas?,5.27,5.48,12.15,59.4,8.51,0.0692,4.2560,0.0681,5544,2063,399,0.0000,0,0.00
922,Qwen2.5-VL-3B,,699.61,143.22,842.83,0.856,122,3,125,0,10,174,What is the number of forests?,5.29,5.52,12.16,59.5,9.73,0.0797,3.2425,0.0778,5544,2063,399,0.0000,0,0.00
923,Qwen2.5-VL-3B,,699.04,143.21,842.26,0.856,122,3,125,0,10,251,How many residential buildings are there?,5.16,5.52,11.97,59.5,9.56,0.0783,3.1861,0.0765,5544,2063,399,0.0000,0,0.00
924,Qwen2.5-VL-3B,,699.19,143.84,843.03,0.856,123,3,126,0,10,0,What is the number of rectangular roads?,5.14,5.48,11.94,59.4,9.54,0.0775,3.1792,0.0757,5544,2063,399,0.0000,0,0.00
925,Qwen2.5-VL-3B,,700.02,72.68,772.70,0.786,120,2,122,1,Yes,yes,Is a forest present?,5.08,5.24,11.89,59.1,8.33,0.0694,4.1636,0.0683,5544,2063,399,0.0000,0,0.00
926,Qwen2.5-VL-3B,,699.94,72.13,772.08,0.785,124,2,126,0,Yes,no,Are there more grass areas than residential buildings?,5.23,5.48,11.99,59.3,8.40,0.0677,4.1987,0.0666,5545,2062,399,0.0000,0,0.00
927,Qwen2.5-VL-3B,,712.55,72.15,784.70,0.798,132,2,134,1,Yes,yes,Are there less water areas at the bottom of a  large building than grass areas?,5.23,5.48,12.11,59.2,8.48,0.0642,4.2376,0.0632,5546,2061,399,0.0000,0,0.00
928,Qwen2.5-VL-3B,,700.32,143.14,843.46,0.856,122,3,125,0,10,26,How many water areas are there?,5.30,5.52,12.21,59.2,9.78,0.0801,3.2584,0.0782,5546,2061,399,0.0000,0,0.00
929,Qwen2.5-VL-3B,,711.18,72.28,783.45,0.797,127,2,129,1,No,no,Is the number of roads equal to the number of buildings?,5.13,5.52,11.97,59.1,8.37,0.0659,4.1850,0.0649,5546,2061,399,0.0000,0,0.00
930,Qwen2.5-VL-3B,,700.62,72.57,773.19,0.786,123,2,125,1,Yes,yes,Are there less roads than grass areas?,5.30,5.52,12.13,59.5,8.49,0.0691,4.2469,0.0679,5546,2061,399,0.0000,0,0.00
931,Qwen2.5-VL-3B,,712.27,72.15,784.42,0.797,127,2,129,1,No,no,Is the number of roads equal to the number of forests?,5.23,5.36,12.08,59.2,8.47,0.0667,4.2354,0.0657,5546,2061,399,0.0000,0,0.00
932,Qwen2.5-VL-3B,,700.58,72.16,772.74,0.786,124,2,126,1,Yes,yes,Are there less small commercial buildings than forests?,5.32,5.52,12.16,59.4,8.52,0.0687,4.2600,0.0676,5546,2061,399,0.0000,0,0.00
933,Qwen2.5-VL-3B,,700.27,143.09,843.36,0.856,122,3,125,0,10,147,How many small roads are there?,5.30,5.52,12.13,59.5,9.71,0.0796,3.2352,0.0776,5546,2061,399,0.0000,0,0.00
934,Qwen2.5-VL-3B,,700.29,72.65,772.94,0.786,123,2,125,1,Yes,yes,Are there more residential buildings than roads?,5.10,5.44,11.93,59.4,8.34,0.0678,4.1700,0.0667,5546,2061,399,0.0000,0,0.00
935,Qwen2.5-VL-3B,,699.90,72.61,772.50,0.786,124,2,126,1,Yes,yes,Are there less commercial buildings than small roads?,5.23,5.48,12.08,59.2,8.46,0.0682,4.2295,0.0671,5546,2061,399,0.0000,0,0.00
936,Qwen2.5-VL-3B,,699.20,72.18,771.38,0.784,121,2,123,1,Yes,yes,Is there a farmland?,5.25,5.56,12.08,59.2,8.46,0.0699,4.2292,0.0688,5546,2061,399,0.0000,0,0.00
937,Qwen2.5-VL-3B,,698.82,72.34,771.16,0.784,121,2,123,0,Yes,no,Is there a circular road?,5.24,5.52,12.09,59.2,8.47,0.0700,4.2349,0.0689,5546,2061,399,0.0000,0,0.00
938,Qwen2.5-VL-3B,,700.24,72.22,772.47,0.786,123,2,125,0,Yes,no,Are there less residential buildings than roads?,5.25,5.52,12.05,59.2,8.43,0.0685,4.2154,0.0674,5546,2061,399,0.0000,0,0.00
939,Qwen2.5-VL-3B,,699.70,72.87,772.57,0.786,123,2,125,0,Yes,no,Are there more water areas than roads?,5.24,5.56,12.09,59.2,8.47,0.0688,4.2339,0.0677,5546,2061,399,0.0000,0,0.00
940,Qwen2.5-VL-3B,,700.51,72.27,772.78,0.786,124,2,126,1,Yes,yes,Are there less commercial buildings than grass areas?,5.28,5.56,12.06,59.3,8.44,0.0681,4.2197,0.0670,5546,2061,399,0.0000,0,0.00
941,Qwen2.5-VL-3B,,711.78,72.17,783.96,0.797,128,2,130,1,Yes,yes,Is a commercial building at the top of a  road present?,5.25,5.52,12.12,59.4,8.48,0.0663,4.2415,0.0653,5547,2060,399,0.0000,0,0.00
942,Qwen2.5-VL-3B,,700.72,143.33,844.05,0.857,124,3,127,0,10,14,What is the amount of small water areas?,5.29,5.52,12.19,59.5,9.76,0.0787,3.2541,0.0769,5547,2060,399,0.0000,0,0.00
943,Qwen2.5-VL-3B,,700.10,72.59,772.69,0.786,122,2,124,1,Yes,yes,Is there a large water area?,5.12,5.47,11.95,59.4,8.36,0.0685,4.1776,0.0674,5547,2060,399,0.0000,0,0.00
944,Qwen2.5-VL-3B,,700.54,72.65,773.19,0.786,123,2,125,1,No,no,Are there more circular buildings than roads?,5.24,5.48,12.02,59.2,8.41,0.0684,4.2070,0.0673,5547,2060,399,0.0000,0,0.00
945,Qwen2.5-VL-3B,,712.91,72.24,785.14,0.798,129,2,131,1,No,no,Is the number of water areas equal to the number of grass areas?,5.24,5.44,12.04,59.2,8.43,0.0654,4.2154,0.0644,5547,2060,399,0.0000,0,0.00
946,Qwen2.5-VL-3B,,700.87,143.20,844.07,0.857,124,3,127,0,10,0,What is the number of large commercial buildings?,5.32,5.56,12.16,59.2,9.74,0.0785,3.2454,0.0767,5547,2060,399,0.0000,0,0.00
947,Qwen2.5-VL-3B,,700.67,72.16,772.83,0.786,124,2,126,1,Yes,yes,Are there less commercial buildings than water areas?,5.14,5.48,11.98,59.1,8.38,0.0675,4.1876,0.0665,5547,2060,399,0.0000,0,0.00
948,Qwen2.5-VL-3B,,700.66,72.61,773.27,0.786,122,2,124,1,Yes,yes,Is there a small water area?,5.22,5.32,12.05,59.3,8.44,0.0692,4.2223,0.0681,5547,2060,399,0.0000,0,0.00
949,Qwen2.5-VL-3B,,699.18,72.17,771.35,0.784,123,2,125,1,Yes,yes,Are there less commercial buildings than roads?,5.25,5.52,12.09,59.2,8.47,0.0688,4.2333,0.0677,5547,2060,399,0.0000,0,0.00
950,Qwen2.5-VL-3B,,700.53,72.20,772.73,0.786,126,2,128,0,Yes,no,Are there less roads than water areas in the image?,5.22,5.44,12.10,59.3,8.48,0.0673,4.2393,0.0662,5547,2060,399,0.0000,0,0.00
951,Qwen2.5-VL-3B,,699.63,72.35,771.99,0.785,122,2,124,1,Yes,yes,Is a rectangular grass area present?,5.24,5.52,12.08,59.5,8.46,0.0694,4.2316,0.0683,5547,2060,399,0.0000,0,0.00
952,Qwen2.5-VL-3B,,712.53,72.29,784.82,0.798,130,2,132,0,0,4,What is the amount of nature reserves at the top of a  building?,5.25,5.52,12.07,59.5,8.45,0.0650,4.2241,0.0640,5547,2060,399,0.0000,0,0.00
953,Qwen2.5-VL-3B,,700.04,72.63,772.67,0.786,123,2,125,0,Yes,no,Are there more commercial buildings than forests?,5.30,5.52,12.14,59.3,8.51,0.0692,4.2538,0.0681,5547,2060,399,0.0000,0,0.00
954,Qwen2.5-VL-3B,,701.27,143.27,844.54,0.858,124,3,127,0,10,150,What is the number of rectangular residential buildings?,5.28,5.56,12.08,59.3,9.66,0.0779,3.2201,0.0761,5547,2060,399,0.0000,0,0.00
955,Qwen2.5-VL-3B,,712.02,72.66,784.68,0.798,129,2,131,1,No,no,Is the number of commercial buildings equal to the number of circular roads?,5.12,5.48,11.95,59.2,8.35,0.0647,4.1755,0.0637,5547,2060,399,0.0000,0,0.00
956,Qwen2.5-VL-3B,,699.92,72.73,772.65,0.786,125,2,127,0,Yes,no,Are there less residential buildings than farmlands?,5.27,5.48,12.16,59.1,8.52,0.0682,4.2618,0.0671,5547,2060,399,0.0000,0,0.00
957,Qwen2.5-VL-3B,,699.84,143.76,843.60,0.857,123,3,126,0,10,3,How many medium commercial buildings are there?,5.27,5.56,12.12,59.3,9.69,0.0788,3.2312,0.0769,5547,2060,399,0.0000,0,0.00
958,Qwen2.5-VL-3B,,700.22,211.94,912.16,0.925,123,4,127,0,100,242,What is the amount of small buildings?,5.19,5.48,12.02,59.2,10.79,0.0877,2.6980,0.0850,5547,2060,399,0.0000,0,0.00
959,Qwen2.5-VL-3B,,698.93,72.19,771.12,0.784,121,2,123,1,Yes,yes,Is there a heath?,4.89,5.20,11.65,59.2,8.17,0.0675,4.0828,0.0664,5547,2060,399,0.0000,0,0.00
960,Qwen2.5-VL-3B,,712.53,72.22,784.75,0.798,128,2,130,0,3,263,How many buildings on the left of a  road are there?,5.17,5.40,11.99,59.5,8.39,0.0656,4.1967,0.0646,5547,2060,399,0.0000,0,0.00
961,Qwen2.5-VL-3B,,711.52,72.30,783.81,0.797,126,2,128,1,Yes,yes,Are there less grass areas than buildings in the image?,5.26,5.48,12.15,59.2,8.52,0.0676,4.2587,0.0665,5547,2060,399,0.0000,0,0.00
962,Qwen2.5-VL-3B,,712.23,72.23,784.47,0.798,127,2,129,1,No,no,Is the number of forests equal to the number of roads?,5.31,5.52,12.20,59.4,8.56,0.0674,4.2792,0.0663,5547,2060,399,0.0000,0,0.00
963,Qwen2.5-VL-3B,,699.47,72.62,772.09,0.785,123,2,125,1,Yes,yes,Are there less roads than residential buildings?,5.30,5.56,12.22,59.5,8.56,0.0696,4.2810,0.0685,5549,2058,399,0.0000,0,0.00
964,Qwen2.5-VL-3B,,712.16,72.12,784.29,0.797,127,2,129,0,1,2,What is the number of large residential buildings in the image?,5.24,5.52,12.10,59.3,8.47,0.0667,4.2372,0.0657,5549,2058,399,0.0000,0,0.00
965,Qwen2.5-VL-3B,,697.94,142.97,840.91,0.854,123,3,126,0,10,16,What is the number of medium buildings?,5.32,5.52,12.21,59.6,9.78,0.0795,3.2591,0.0776,5549,2058,399,0.0000,0,0.00
966,Qwen2.5-VL-3B,,698.97,72.28,771.25,0.784,122,2,124,1,Yes,yes,Is a medium water area present?,5.11,5.48,11.95,59.3,8.35,0.0684,4.1736,0.0673,5549,2058,399,0.0000,0,0.00
967,Qwen2.5-VL-3B,,699.38,72.09,771.48,0.784,123,2,125,0,Yes,no,Are there less buildings than water areas?,5.20,5.48,12.05,59.5,8.44,0.0687,4.2221,0.0676,5549,2058,399,0.0000,0,0.00
968,Qwen2.5-VL-3B,,713.70,72.66,786.36,0.800,130,2,132,0,1,152,What is the number of forests at the top of a  large building?,5.24,5.52,12.18,59.4,8.53,0.0657,4.2673,0.0647,5549,2058,399,0.0000,0,0.00
969,Qwen2.5-VL-3B,,698.97,210.45,909.41,0.924,124,4,128,0,100,2,What is the number of small commercial buildings?,5.33,5.52,12.34,59.5,11.11,0.0896,2.7768,0.0868,5550,2057,399,0.0000,0,0.00
970,Qwen2.5-VL-3B,,698.97,72.09,771.06,0.785,123,2,125,1,Yes,yes,Are there more residential buildings than forests?,4.91,5.20,11.75,59.2,8.23,0.0669,4.1174,0.0659,5553,2054,399,0.0000,0,0.00
971,Qwen2.5-VL-3B,,699.28,72.09,771.37,0.786,122,2,124,0,Yes,no,Is there a large commercial building?,5.19,5.40,12.00,59.3,8.40,0.0689,4.2023,0.0678,5556,2051,399,0.0000,0,0.00
972,Qwen2.5-VL-3B,,727.83,72.13,799.96,0.813,135,2,137,0,1,no,Is the number of water areas at the top of a  forest equal to the number of roads?,5.27,5.52,12.09,59.5,9.66,0.0716,4.8316,0.0705,5559,2048,399,0.0000,0,0.00
973,Qwen2.5-VL-3B,,710.89,72.54,783.43,0.797,132,2,134,0,Yes,no,Is the number of water areas equal to the number of commercial buildings in the image?,4.85,5.16,11.50,59.3,8.06,0.0611,4.0323,0.0602,5559,2048,399,0.0000,0,0.00
974,Qwen2.5-VL-3B,,712.91,72.16,785.07,0.798,130,2,132,0,1,5,What is the amount of commercial buildings at the top of a  road?,5.24,5.40,12.04,59.4,8.44,0.0649,4.2183,0.0639,5559,2048,399,0.0000,0,0.00
975,Qwen2.5-VL-3B,,711.52,72.07,783.59,0.797,127,2,129,1,No,no,Is the number of buildings equal to the number of roads?,5.31,5.52,12.17,59.5,8.52,0.0671,4.2618,0.0661,5565,2042,399,0.0000,0,0.00
976,Qwen2.5-VL-3B,,700.37,72.09,772.46,0.786,128,2,130,0,Yes,no,Is the number of roads equal to the number of water areas?,5.30,5.48,12.25,59.3,8.59,0.0671,4.2928,0.0660,5565,2042,399,0.0000,0,0.00
977,Qwen2.5-VL-3B,,700.17,72.44,772.60,0.786,124,2,126,0,Yes,no,Are there less buildings than small water areas?,5.25,5.52,12.10,59.5,8.47,0.0683,4.2359,0.0672,5565,2042,399,0.0000,0,0.00
978,Qwen2.5-VL-3B,,699.57,72.46,772.04,0.785,124,2,126,1,Yes,yes,Are there more residential buildings than water areas?,5.25,5.52,12.12,59.4,8.48,0.0684,4.2413,0.0673,5565,2042,399,0.0000,0,0.00
979,Qwen2.5-VL-3B,,700.13,143.04,843.17,0.856,122,3,125,0,10,0,How many square roads are there?,5.26,5.52,12.10,59.5,9.69,0.0794,3.2284,0.0775,5565,2042,399,0.0000,0,0.00
980,Qwen2.5-VL-3B,,700.54,72.54,773.08,0.786,124,2,126,0,Yes,no,Are there less water areas than commercial buildings?,5.12,5.48,11.96,59.4,8.36,0.0674,4.1786,0.0663,5565,2042,399,0.0000,0,0.00
981,Qwen2.5-VL-3B,,699.60,72.51,772.11,0.785,121,2,123,0,Yes,no,Is there a circular building?,5.19,5.44,12.03,59.4,8.42,0.0696,4.2122,0.0685,5565,2042,399,0.0000,0,0.00
982,Qwen2.5-VL-3B,,710.97,72.49,783.46,0.797,126,2,128,0,Yes,no,Are there less buildings than rectangular roads in the image?,5.27,5.52,12.03,59.5,8.42,0.0669,4.2125,0.0658,5565,2042,399,0.0000,0,0.00
983,Qwen2.5-VL-3B,,698.95,72.09,771.04,0.784,120,2,122,1,Yes,yes,Is a pitch present?,5.30,5.52,12.15,59.4,8.51,0.0709,4.2549,0.0698,5565,2042,399,0.0000,0,0.00
984,Qwen2.5-VL-3B,,711.90,72.09,783.99,0.797,127,2,129,0,1,3,What is the amount of large residential areas in the image?,5.22,5.56,12.13,59.3,8.50,0.0669,4.2489,0.0659,5565,2042,399,0.0000,0,0.00
985,Qwen2.5-VL-3B,,699.10,72.07,771.17,0.784,123,2,125,0,Yes,no,Are there less roads than commercial buildings?,5.30,5.52,12.20,59.5,8.56,0.0696,4.2781,0.0684,5565,2042,399,0.0000,0,0.00
986,Qwen2.5-VL-3B,,699.62,72.64,772.25,0.785,124,2,126,1,Yes,yes,Are there more buildings than farmlands?,5.25,5.52,12.08,59.3,8.46,0.0682,4.2282,0.0671,5565,2042,399,0.0000,0,0.00
987,Qwen2.5-VL-3B,,699.53,72.54,772.07,0.785,121,2,123,1,Yes,yes,Is there a large building?,5.22,5.48,12.14,59.4,8.50,0.0703,4.2509,0.0691,5565,2042,399,0.0000,0,0.00
988,Qwen2.5-VL-3B,,711.56,72.07,783.63,0.797,127,2,129,1,Yes,yes,Is a water area next to a  residential building present?,5.22,5.52,12.07,59.4,8.45,0.0665,4.2253,0.0655,5562,2045,399,0.0000,0,0.00
989,Qwen2.5-VL-3B,,700.35,142.99,843.34,0.856,124,3,127,0,10,0,What is the number of medium nature reserves?,5.31,5.56,12.17,59.3,9.74,0.0785,3.2463,0.0767,5562,2045,399,0.0000,0,0.00
990,Qwen2.5-VL-3B,,699.56,72.13,771.68,0.785,122,2,124,1,No,no,Is a circular residential building present?,5.08,5.24,11.95,59.2,8.37,0.0686,4.1875,0.0675,5562,2045,399,0.0000,0,0.00
991,Qwen2.5-VL-3B,,712.37,72.50,784.87,0.798,129,2,131,1,No,no,Is the number of residential buildings equal to the number of water areas?,5.21,5.48,12.08,59.4,8.46,0.0656,4.2303,0.0646,5562,2045,399,0.0000,0,0.00
992,Qwen2.5-VL-3B,,699.45,142.99,842.43,0.855,124,3,127,0,10,56,What is the number of rectangular grass areas?,5.33,5.52,12.22,59.4,9.78,0.0788,3.2590,0.0770,5562,2045,399,0.0000,0,0.00
993,Qwen2.5-VL-3B,,698.74,72.07,770.81,0.784,123,2,125,0,Yes,no,Are there more roads than residential buildings?,5.06,5.28,11.93,59.3,8.36,0.0680,4.1796,0.0669,5562,2045,399,0.0000,0,0.00
994,Qwen2.5-VL-3B,,711.57,72.13,783.71,0.797,127,2,129,1,No,no,Is the number of forests equal to the number of buildings?,5.23,5.48,12.00,59.2,8.40,0.0662,4.2016,0.0651,5562,2045,399,0.0000,0,0.00
